ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
7253,36.202830,-176.128177,3015,4018.51,Northern,Desert,549,Arid,689,Rural,Extreme
7254,-9.953682,115.593566,1606,1104.86,Southern,Plains,504,Arid,983,Rural,Extreme
7255,-38.805158,-112.253636,7870,4307.37,Southern,Forest,178,Polar,244,Urban,Extreme
7256,77.696918,-137.514142,7824,8624.36,Northern,Mountain,667,Tropical,206,Urban,Low
7257,15.187784,99.746739,8098,1685.84,Northern,Forest,405,Arid,479,Rural,High
7258,-78.248322,-70.448679,4142,8685.56,Southern,Mountain,918,Continental,730,Rural,High
7259,10.563377,-39.925671,6974,1172.53,Northern,Wetland,189,Arid,728,Urban,Medium
7260,-34.637555,-121.177387,5146,3844.77,Southern,Coastal,842,Mediterranean,126,Rural,Extreme
7261,5.163748,56.629365,5550,573.18,Northern,Mountain,672,Tropical,179,Urban,High
7262,-4.698003,-46.687617,5290,521.48,Southern,Coastal,244,Tropical,277,Rural,Medium
7263,3.737429,128.597770,1558,414.85,Northern,Coastal,822,Temperate,236,Rural,Medium
7264,-34.091362,-128.801601,7043,3784.14,Southern,Wetland,989,Mediterranean,580,Urban,Extreme
7265,-7.544748,147.118326,8640,837.47,Southern,Desert,866,Tropical,502,Urban,Medium
7266,-25.926067,-178.667949,2016,2877.79,Southern,Wetland,459,Arid,208,Urban,Medium
7267,80.230883,101.665951,6431,8905.63,Northern,Mountain,999,Polar,135,Rural,High
7268,6.986806,91.351484,90,775.54,Northern,Plains,39,Mediterranean,869,Rural,High
7269,-64.606213,158.419433,1592,7171.29,Southern,Plains,519,Continental,954,Rural,Medium
7270,-75.418887,81.226084,3937,8371.50,Southern,Coastal,631,Mediterranean,790,Rural,Medium
7271,-45.415646,104.670206,4542,5041.14,Southern,Coastal,936,Arid,690,Rural,Low
7272,-34.523841,122.998840,806,3832.15,Southern,Forest,555,Temperate,86,Urban,High
7273,71.916688,-94.776932,2674,7982.75,Northern,Coastal,238,Tropical,78,Urban,Extreme
7274,18.440135,162.832392,1744,2046.85,Northern,Coastal,543,Continental,39,Rural,High
7275,78.910652,-97.575869,8571,8759.08,Northern,Desert,922,Polar,257,Rural,Extreme
7276,-14.296692,68.403800,5620,1586.93,Southern,Coastal,9,Arid,82,Rural,High
7277,-27.120989,-39.475608,8421,3010.43,Southern,Forest,242,Continental,923,Rural,High
7278,-38.176658,72.631833,6477,4237.61,Southern,Plains,836,Tropical,913,Rural,Low
7279,22.346186,145.881464,507,2480.43,Northern,Forest,25,Arid,16,Urban,Medium
7280,-32.748320,-157.660070,6651,3635.06,Southern,Forest,331,Arid,433,Urban,Low
7281,-72.643836,0.469817,7097,8063.47,Southern,Plains,218,Arid,74,Urban,Extreme
7282,-30.770449,99.696180,3940,3415.52,Southern,Wetland,743,Temperate,611,Urban,Medium
7283,-82.186178,-29.935504,8053,9122.67,Southern,Wetland,754,Tropical,221,Urban,High
7284,37.511311,-13.929836,931,4163.76,Northern,Mountain,376,Tropical,790,Rural,High
7285,-62.521140,-150.618802,389,6939.85,Southern,Desert,629,Continental,503,Rural,High
7286,48.137122,87.117888,3813,5343.22,Northern,Mountain,878,Temperate,196,Rural,Medium
7287,-36.695444,-168.868570,5007,4073.19,Southern,Forest,243,Polar,427,Urban,Medium
7288,53.427850,-104.300441,3255,5930.49,Northern,Wetland,705,Temperate,368,Rural,High
7289,-60.562912,158.852752,1953,6722.48,Southern,Desert,937,Mediterranean,538,Rural,Extreme
7290,-31.348222,98.415375,2419,3479.65,Southern,Coastal,55,Arid,656,Rural,Medium
7291,35.839623,0.123185,6317,3978.20,Northern,Wetland,185,Mediterranean,698,Rural,Medium
7292,44.586745,77.222575,947,4949.13,Northern,Wetland,105,Polar,907,Rural,Medium
7293,-1.522314,-143.261066,2933,168.98,Southern,Desert,332,Tropical,242,Rural,Extreme
7294,43.588611,167.478750,7115,4838.34,Northern,Wetland,108,Mediterranean,781,Rural,Extreme
7295,21.726878,125.729710,4271,2411.68,Northern,Wetland,811,Tropical,481,Rural,Extreme
7296,-62.422570,-87.560921,8245,6928.91,Southern,Plains,465,Tropical,255,Rural,Extreme
7297,56.829082,21.568924,7068,6308.03,Northern,Coastal,2,Polar,749,Urban,Medium
7298,50.353906,58.874789,8355,5589.28,Northern,Wetland,853,Arid,193,Rural,Medium
7299,40.091987,62.563469,5534,4450.21,Northern,Mountain,71,Continental,656,Rural,Low
7300,13.525373,70.806034,1200,1501.32,Northern,Plains,431,Temperate,209,Rural,High
7301,-77.046223,-29.556407,3248,8552.13,Southern,Plains,600,Continental,918,Rural,High
7302,-7.708158,2.364435,2039,855.61,Southern,Mountain,979,Tropical,106,Rural,High
7303,-58.185337,68.162101,4111,6458.57,Southern,Desert,346,Mediterranean,320,Rural,High
7304,-39.340118,79.104600,279,4366.75,Southern,Desert,486,Arid,826,Rural,Extreme
7305,-2.382638,-80.234107,2270,264.47,Southern,Desert,960,Polar,709,Rural,High
7306,44.742254,-169.441789,4531,4966.39,Northern,Coastal,438,Tropical,417,Urban,High
7307,-33.069551,-140.498492,3664,3670.72,Southern,Desert,172,Tropical,444,Rural,Medium
7308,13.480325,-30.098346,3770,1496.32,Northern,Forest,519,Arid,147,Rural,Extreme
7309,30.938561,121.784337,2478,3434.18,Northern,Wetland,599,Temperate,495,Rural,High
7310,11.669914,3.376303,4743,1295.36,Northern,Mountain,929,Continental,290,Rural,Low
7311,89.558948,-175.047098,4437,9941.04,Northern,Coastal,409,Temperate,276,Rural,High
7312,33.460818,5.156864,7168,3714.15,Northern,Mountain,121,Continental,767,Rural,Medium
7313,70.495066,-158.852278,542,7824.95,Northern,Desert,106,Continental,738,Rural,Medium
7314,80.336319,-46.285230,254,8917.33,Northern,Desert,923,Arid,963,Urban,High
7315,-77.779916,0.749732,2725,8633.57,Southern,Forest,713,Temperate,325,Rural,Extreme
7316,29.220332,-79.274378,5633,3243.46,Northern,Plains,630,Tropical,609,Rural,Extreme
7317,-74.072425,167.026144,7287,8222.04,Southern,Desert,314,Continental,331,Rural,Medium
7318,32.330248,-43.966446,1094,3588.66,Northern,Coastal,534,Continental,3,Urban,Extreme
7319,66.585365,-53.577040,7667,7390.98,Northern,Wetland,345,Continental,396,Rural,Medium
7320,-51.724894,-167.835287,8247,5741.46,Southern,Forest,522,Tropical,211,Rural,Low
7321,26.205035,13.666871,2615,2908.76,Northern,Plains,775,Continental,488,Rural,Medium
7322,83.785020,88.731301,4561,9300.14,Northern,Forest,608,Tropical,277,Rural,Low
7323,31.579240,11.113832,3882,3505.30,Northern,Forest,750,Arid,287,Rural,Medium
7324,78.084611,-137.603176,2045,8667.39,Northern,Desert,899,Arid,834,Rural,Extreme
7325,22.531594,85.585722,5842,2501.01,Northern,Coastal,714,Tropical,844,Urban,High
7326,20.000090,-163.709368,5226,2220.01,Northern,Mountain,353,Mediterranean,1,Urban,Low
7327,-54.540769,-65.458071,1708,6054.03,Southern,Plains,442,Tropical,474,Rural,Medium
7328,51.528711,-133.246190,1131,5719.69,Northern,Desert,296,Arid,249,Rural,Low
7329,-7.961647,-64.934649,8210,883.74,Southern,Wetland,945,Continental,805,Urban,Extreme
7330,-15.999649,-48.130760,6079,1775.96,Southern,Wetland,169,Arid,71,Urban,High
7331,-79.074391,55.901237,2874,8777.26,Southern,Mountain,65,Temperate,699,Urban,Extreme
7332,65.176155,-132.952462,4901,7234.55,Northern,Mountain,77,Continental,992,Urban,High
7333,78.831060,147.094813,3642,8750.25,Northern,Desert,64,Mediterranean,31,Urban,High
7334,-50.778265,-121.192006,3754,5636.39,Southern,Coastal,705,Polar,553,Rural,Medium
7335,-21.064919,-17.284697,8228,2338.21,Southern,Plains,202,Continental,140,Rural,Extreme
7336,-11.179188,150.249945,6080,1240.89,Southern,Forest,930,Arid,696,Rural,Medium
7337,-14.773640,72.117803,1117,1639.87,Southern,Forest,133,Continental,695,Rural,Extreme
7338,58.028028,29.055731,234,6441.11,Northern,Desert,377,Temperate,553,Rural,Low
7339,27.861533,-153.999800,6074,3092.63,Northern,Coastal,899,Tropical,908,Rural,Medium
7340,-28.365793,88.299082,8610,3148.60,Southern,Mountain,644,Continental,746,Rural,Low
7341,-12.320990,53.665591,308,1367.63,Southern,Wetland,249,Arid,836,Rural,Extreme
7342,-62.712951,-84.707099,6972,6961.14,Southern,Forest,434,Tropical,1,Rural,High
7343,-39.253412,-79.185045,8228,4357.13,Southern,Desert,46,Tropical,597,Urban,High
7344,82.141933,-131.346817,680,9117.75,Northern,Wetland,524,Tropical,418,Urban,Extreme
7345,-40.256839,83.716852,5028,4468.51,Southern,Wetland,649,Polar,620,Urban,Low
7346,-29.817159,-17.079311,7274,3309.70,Southern,Desert,809,Polar,436,Urban,Low
7347,69.854491,173.494515,7801,7753.85,Northern,Desert,237,Arid,799,Urban,High
7348,-22.336747,10.000533,7000,2479.38,Southern,Wetland,44,Temperate,430,Rural,Medium
7349,76.992360,65.653397,1130,8546.15,Northern,Forest,949,Arid,904,Rural,High
7350,30.903919,-51.537965,4098,3430.34,Northern,Mountain,569,Polar,423,Urban,Medium
7351,21.742591,-27.631487,4816,2413.43,Northern,Mountain,560,Arid,478,Rural,High
7352,-12.948315,138.779559,3907,1437.26,Southern,Desert,666,Tropical,394,Urban,Extreme
7353,82.523009,58.304639,2738,9160.05,Northern,Wetland,388,Arid,11,Rural,Low
7354,-84.585600,40.383278,2645,9389.00,Southern,Plains,525,Temperate,767,Urban,Extreme
7355,43.351442,153.388267,563,4812.01,Northern,Forest,462,Tropical,872,Urban,Low
7356,59.780152,-76.882385,3116,6635.60,Northern,Desert,875,Arid,508,Rural,High
7357,-39.345073,-104.310985,8843,4367.30,Southern,Desert,364,Polar,247,Rural,Medium
7358,-44.029484,-11.172611,8731,4887.27,Southern,Desert,829,Mediterranean,741,Rural,Extreme
7359,-63.412736,-27.412538,8101,7038.81,Southern,Desert,30,Mediterranean,126,Rural,High
7360,83.283537,25.076929,5441,9244.47,Northern,Desert,781,Continental,456,Rural,Medium
7361,-80.560070,-132.222026,5248,8942.17,Southern,Coastal,520,Arid,109,Rural,Medium
7362,-17.283483,111.901973,5400,1918.47,Southern,Coastal,283,Mediterranean,274,Urban,Low
7363,-62.616172,67.390635,6177,6950.40,Southern,Wetland,756,Polar,188,Urban,Low
7364,52.177916,118.721962,5519,5791.75,Northern,Plains,20,Continental,620,Urban,Low
7365,-15.418180,-171.663674,3483,1711.42,Southern,Desert,710,Temperate,100,Urban,Low
7366,86.839485,-60.019566,8324,9639.18,Northern,Forest,192,Mediterranean,606,Urban,Medium
7367,-19.168208,74.467848,7364,2127.67,Southern,Desert,74,Temperate,461,Rural,Low
7368,-27.444085,-122.166337,5184,3046.29,Southern,Forest,362,Mediterranean,901,Rural,Low
7369,-52.376339,-47.873084,1425,5813.77,Southern,Wetland,92,Tropical,715,Rural,Extreme
7370,-8.737140,-56.334978,6900,969.82,Southern,Desert,33,Mediterranean,167,Urban,Extreme
7371,-73.289257,-126.181548,4708,8135.11,Southern,Forest,33,Polar,224,Rural,Medium
7372,-38.086097,-63.170001,872,4227.56,Southern,Plains,887,Tropical,925,Rural,Extreme
7373,72.959182,95.820348,1161,8098.47,Northern,Coastal,81,Temperate,52,Rural,Low
7374,37.070996,107.456778,275,4114.88,Northern,Forest,782,Continental,52,Urban,Low
7375,85.104435,-58.868148,8729,9446.59,Northern,Coastal,453,Mediterranean,398,Rural,High
7376,-66.490594,-155.834556,1836,7380.46,Southern,Wetland,287,Arid,887,Rural,Low
7377,-37.981886,47.002814,2229,4215.99,Southern,Wetland,442,Mediterranean,322,Rural,Medium
7378,-18.370503,-72.497221,4554,2039.13,Southern,Desert,978,Mediterranean,990,Rural,Medium
7379,-88.503587,-55.893022,4119,9823.90,Southern,Coastal,564,Mediterranean,142,Rural,Medium
7380,-37.621272,66.541646,679,4175.96,Southern,Mountain,619,Continental,773,Urban,High
7381,-65.444668,-68.675626,8470,7264.36,Southern,Forest,126,Polar,890,Rural,Medium
7382,-67.157856,-173.548735,1428,7454.52,Southern,Plains,73,Mediterranean,128,Urban,Low
7383,45.049225,-99.904050,835,5000.46,Northern,Plains,900,Polar,734,Rural,Extreme
7384,62.552944,106.457559,3385,6943.38,Northern,Forest,568,Polar,117,Rural,Medium
7385,4.289207,-23.690360,7420,476.10,Northern,Mountain,854,Continental,902,Rural,Low
7386,2.580275,76.795207,6245,286.41,Northern,Forest,522,Arid,567,Rural,Medium
7387,-30.251150,105.938797,2685,3357.88,Southern,Coastal,219,Polar,202,Urban,High
7388,-2.988795,-63.610817,2445,331.76,Southern,Plains,110,Arid,248,Rural,High
7389,-68.802739,-163.021378,5002,7637.10,Southern,Desert,867,Mediterranean,772,Rural,Extreme
7390,-42.029365,19.162216,6426,4665.26,Southern,Desert,281,Mediterranean,705,Rural,Medium
7391,-4.543241,-58.864816,4701,504.30,Southern,Coastal,765,Polar,783,Rural,Extreme
7392,57.728492,-103.752941,6098,6407.86,Northern,Forest,303,Continental,763,Rural,High
7393,-87.929074,-71.594855,6198,9760.13,Southern,Mountain,600,Mediterranean,794,Rural,High
7394,-46.777034,114.198391,4747,5192.25,Southern,Forest,413,Tropical,154,Rural,High
7395,-38.294758,-107.467791,6606,4250.72,Southern,Coastal,32,Mediterranean,23,Rural,Extreme
7396,76.030807,66.128583,5157,8439.42,Northern,Forest,111,Temperate,107,Urban,Low
7397,-0.883227,155.049007,8694,98.04,Southern,Plains,13,Arid,872,Rural,High
7398,31.408121,-107.840072,6092,3486.30,Northern,Coastal,225,Mediterranean,917,Urban,Extreme
7399,19.667105,-16.864733,3070,2183.05,Northern,Desert,1000,Arid,159,Urban,Extreme
7400,-19.293252,148.973166,3932,2141.55,Southern,Forest,749,Continental,799,Urban,High
7401,29.803631,-153.896827,3503,3308.20,Northern,Wetland,51,Mediterranean,137,Urban,Extreme
7402,3.713525,-83.885115,5058,412.20,Northern,Wetland,750,Mediterranean,316,Rural,Extreme
7403,9.911578,54.796406,3625,1100.19,Northern,Forest,964,Polar,875,Rural,Low
7404,-32.365272,-176.415010,4697,3592.55,Southern,Mountain,174,Tropical,782,Urban,High
7405,-37.898001,121.743324,6444,4206.68,Southern,Coastal,570,Arid,710,Rural,High
7406,57.791868,76.961498,8031,6414.90,Northern,Coastal,181,Tropical,757,Urban,High
7407,-4.454225,31.408081,650,494.42,Southern,Coastal,547,Tropical,995,Rural,Medium
7408,18.513152,106.750426,7958,2054.96,Northern,Wetland,52,Polar,932,Rural,Extreme
7409,-26.727567,89.072863,7093,2966.76,Southern,Desert,775,Continental,142,Rural,Extreme
7410,26.561140,11.174545,3631,2948.29,Northern,Plains,304,Polar,680,Rural,Extreme
7411,72.796121,-156.886223,7018,8080.37,Northern,Coastal,632,Temperate,265,Urban,Medium
7412,-29.742932,-175.241030,6974,3301.47,Southern,Forest,908,Continental,560,Rural,Extreme
7413,65.569993,-36.414120,7983,7278.27,Northern,Forest,580,Mediterranean,354,Urban,Medium
7414,7.202791,-39.916784,1833,799.51,Northern,Coastal,818,Arid,140,Rural,Low
7415,-53.841172,-179.652552,8430,5976.37,Southern,Mountain,674,Temperate,520,Rural,Medium
7416,-78.531045,-101.809041,4594,8716.95,Southern,Plains,612,Polar,279,Urban,High
7417,18.696389,-170.228088,8255,2075.30,Northern,Desert,686,Tropical,388,Rural,Medium
7418,64.323286,-160.739953,5080,7139.88,Northern,Forest,345,Temperate,97,Urban,Low
7419,76.876338,88.516301,1209,8533.27,Northern,Coastal,147,Arid,462,Rural,Low
7420,12.606361,48.696604,7024,1399.31,Northern,Coastal,136,Continental,124,Rural,High
7421,22.505068,23.863192,8540,2498.06,Northern,Forest,727,Polar,509,Rural,Low
7422,-81.583458,-36.080161,3454,9055.76,Southern,Forest,381,Continental,848,Rural,Extreme
7423,-47.059064,-73.001245,3743,5223.56,Southern,Wetland,80,Polar,316,Rural,High
7424,58.677576,130.562834,675,6513.21,Northern,Desert,611,Polar,16,Urban,Extreme
7425,16.228756,-116.004329,8029,1801.39,Northern,Coastal,611,Arid,999,Rural,Low
7426,-55.384713,-38.739063,5517,6147.70,Southern,Mountain,394,Mediterranean,244,Rural,Low
7427,77.285526,-156.425196,1683,8578.69,Northern,Forest,366,Temperate,822,Rural,Low
7428,10.637439,101.053591,2959,1180.76,Northern,Wetland,914,Mediterranean,796,Urban,High
7429,-29.688701,-34.336282,6766,3295.45,Southern,Desert,978,Arid,62,Rural,Medium
7430,9.539020,-21.322463,7243,1058.83,Northern,Wetland,499,Arid,163,Rural,Medium
7431,-48.989737,-21.528647,2077,5437.86,Southern,Wetland,629,Polar,578,Rural,Extreme
7432,51.963556,-77.987526,5820,5767.95,Northern,Coastal,801,Arid,969,Rural,Low
7433,-81.055147,149.706740,1695,8997.12,Southern,Desert,673,Mediterranean,158,Urban,Extreme
7434,67.951382,-21.645584,8641,7542.60,Northern,Forest,930,Tropical,250,Rural,High
7435,12.515903,82.783209,1621,1389.27,Northern,Forest,340,Polar,912,Urban,Medium
7436,-43.819830,-18.321613,8807,4864.00,Southern,Wetland,626,Tropical,246,Rural,Medium
7437,56.216979,71.933162,5891,6240.08,Northern,Mountain,58,Polar,410,Rural,Medium
7438,17.854189,-21.705780,2679,1981.81,Northern,Forest,358,Tropical,48,Rural,High
7439,53.600244,0.948940,7822,5949.63,Northern,Plains,21,Continental,333,Urban,Extreme
7440,-28.954570,151.836606,6747,3213.96,Southern,Wetland,568,Temperate,78,Rural,Low
7441,51.101734,-139.291580,7313,5672.29,Northern,Coastal,477,Mediterranean,884,Urban,Medium
7442,-43.154689,29.062812,4582,4790.17,Southern,Forest,376,Continental,8,Rural,Extreme
7443,41.228449,30.653610,2357,4576.36,Northern,Plains,721,Mediterranean,944,Rural,Medium
7444,-45.467414,164.315244,4351,5046.88,Southern,Mountain,355,Temperate,304,Urban,High
7445,-81.481342,-17.450671,8729,9044.43,Southern,Desert,340,Mediterranean,151,Rural,Low
7446,67.222537,44.608583,1349,7461.70,Northern,Coastal,665,Mediterranean,795,Rural,Medium
7447,-6.691096,-30.515068,2770,742.71,Southern,Mountain,221,Temperate,616,Rural,Low
7448,-14.723572,-156.004599,1716,1634.32,Southern,Mountain,244,Polar,821,Rural,Extreme
7449,-1.135001,-59.127866,5821,125.99,Southern,Wetland,192,Arid,611,Rural,Low
7450,-76.525394,-133.591253,4957,8494.32,Southern,Coastal,649,Continental,738,Rural,Extreme
7451,69.315505,-81.213538,5189,7694.02,Northern,Plains,870,Continental,214,Rural,High
7452,-54.370485,-62.269443,2372,6035.12,Southern,Mountain,919,Continental,233,Rural,Extreme
7453,1.092351,-51.065733,3294,121.25,Northern,Wetland,514,Arid,791,Rural,Low
7454,-12.471754,51.288897,4828,1384.36,Southern,Desert,162,Mediterranean,730,Rural,Low
7455,-32.558993,-13.493313,539,3614.05,Southern,Mountain,591,Continental,697,Urban,Extreme
7456,62.442102,-104.528337,8414,6931.07,Northern,Mountain,132,Temperate,451,Urban,Low
7457,35.114993,-170.914756,6825,3897.76,Northern,Coastal,303,Tropical,391,Rural,High
7458,38.690874,-104.276896,1719,4294.69,Northern,Coastal,437,Arid,608,Rural,Medium
7459,48.338465,154.646194,3756,5365.57,Northern,Forest,271,Polar,998,Urban,Extreme
7460,77.644304,-62.206337,3839,8618.52,Northern,Coastal,993,Continental,62,Rural,High
7461,-87.653097,102.683986,4866,9729.49,Southern,Plains,266,Temperate,69,Rural,Low
7462,-57.097377,-41.890207,1679,6337.81,Southern,Forest,792,Continental,683,Rural,Extreme
7463,78.246587,44.376465,8644,8685.37,Northern,Plains,960,Mediterranean,281,Rural,Medium
7464,-65.537758,-124.670606,758,7274.69,Southern,Mountain,611,Temperate,922,Rural,Medium
7465,12.324270,-61.294116,769,1367.99,Northern,Plains,360,Arid,189,Rural,Low
7466,-28.594548,-174.339967,6835,3173.99,Southern,Mountain,514,Arid,643,Rural,Low
7467,62.177605,-55.302526,2900,6901.71,Northern,Forest,718,Arid,560,Rural,Medium
7468,30.492764,-174.866252,3679,3384.70,Northern,Coastal,521,Temperate,268,Urban,Extreme
7469,-86.022927,61.595813,6293,9548.54,Southern,Mountain,849,Tropical,189,Rural,Medium
7470,-69.253432,-138.621396,6585,7687.13,Southern,Mountain,346,Continental,444,Rural,Low
7471,-47.820900,52.010246,2484,5308.12,Southern,Wetland,915,Temperate,564,Rural,High
7472,65.320352,86.107355,2429,7250.56,Northern,Forest,800,Tropical,648,Rural,Extreme
7473,-51.920689,7.890391,8025,5763.20,Southern,Wetland,715,Mediterranean,186,Rural,Medium
7474,-7.287825,-170.042772,286,808.95,Southern,Forest,812,Arid,51,Urban,Low
7475,73.413051,106.087594,2568,8148.85,Northern,Coastal,59,Temperate,76,Urban,Low
7476,80.135162,-6.754758,3232,8895.00,Northern,Coastal,682,Continental,734,Rural,Medium
7477,-5.358568,-109.609951,2081,594.80,Southern,Plains,704,Temperate,592,Rural,Medium
7478,-66.319840,-34.844549,1323,7361.50,Southern,Desert,159,Polar,659,Rural,Extreme
7479,-32.447935,-143.851087,6201,3601.72,Southern,Wetland,39,Tropical,704,Rural,Low
7480,-7.031617,-15.732841,4592,780.51,Southern,Mountain,688,Polar,433,Rural,Extreme
7481,-3.479583,-54.997517,1300,386.23,Southern,Forest,30,Temperate,321,Rural,Extreme
7482,-31.334028,-155.824640,1270,3478.08,Southern,Coastal,869,Polar,56,Urban,Low
7483,27.126175,-29.196086,1583,3011.01,Northern,Coastal,522,Continental,904,Urban,Low
7484,-49.531304,116.337357,5225,5497.97,Southern,Plains,683,Temperate,3,Urban,Extreme
7485,-73.140492,-113.788368,2408,8118.59,Southern,Desert,703,Mediterranean,231,Urban,Medium
7486,-29.906403,30.404222,8326,3319.61,Southern,Forest,550,Temperate,3,Urban,Medium
7487,-27.887252,-124.136665,581,3095.48,Southern,Wetland,57,Temperate,685,Rural,Low
7488,8.664153,43.945275,5439,961.72,Northern,Forest,207,Temperate,3,Rural,Extreme
7489,-32.508070,-76.592754,3261,3608.40,Southern,Desert,104,Polar,52,Rural,Extreme
7490,85.992962,-166.827777,8669,9545.22,Northern,Forest,62,Polar,423,Rural,Medium
7491,-86.508488,57.041354,8327,9602.44,Southern,Forest,382,Arid,934,Urban,High
7492,5.062615,-35.642126,4387,561.95,Northern,Wetland,327,Arid,708,Rural,Extreme
7493,49.694156,89.458268,7802,5516.05,Northern,Plains,675,Tropical,155,Rural,Extreme
7494,-30.492877,159.026684,1392,3384.71,Southern,Coastal,360,Tropical,260,Rural,Low
7495,34.537261,-69.986477,6390,3833.64,Northern,Plains,716,Tropical,442,Urban,High
7496,57.370169,98.990351,3133,6368.09,Northern,Desert,447,Tropical,208,Urban,Low
7497,-69.055626,106.168267,4857,7665.17,Southern,Forest,111,Temperate,507,Urban,Extreme
7498,65.420727,102.372533,2025,7261.70,Northern,Forest,359,Tropical,398,Urban,Medium
7499,-12.944191,128.959529,8017,1436.81,Southern,Plains,548,Continental,299,Rural,High
7500,-59.260731,-159.441592,7793,6577.94,Southern,Desert,54,Polar,141,Rural,Extreme
7501,-73.986575,-116.510530,2298,8212.51,Southern,Wetland,263,Polar,412,Rural,High
7502,-31.931323,69.485707,3944,3544.38,Southern,Plains,906,Arid,672,Urban,Low
7503,-56.755248,-44.108416,5192,6299.83,Southern,Coastal,575,Mediterranean,297,Rural,High
7504,-17.812927,109.250155,3512,1977.23,Southern,Mountain,605,Continental,155,Rural,High
7505,5.149276,-81.743799,5756,571.57,Northern,Forest,295,Polar,156,Urban,Extreme
7506,76.508617,-150.083319,8027,8492.46,Northern,Plains,754,Mediterranean,58,Urban,Medium
7507,-66.993802,-19.731738,8559,7436.31,Southern,Desert,492,Mediterranean,728,Rural,Extreme
7508,-67.349290,-36.394460,729,7475.77,Southern,Wetland,155,Polar,336,Rural,High
7509,-42.363683,-155.961576,4399,4702.37,Southern,Wetland,599,Mediterranean,353,Urban,High
7510,-81.560091,75.537277,1545,9053.17,Southern,Coastal,573,Tropical,17,Rural,Extreme
7511,-49.329609,147.273277,1866,5475.59,Southern,Wetland,139,Tropical,624,Urban,High
7512,81.716727,24.585248,5073,9070.56,Northern,Forest,457,Temperate,886,Rural,Extreme
7513,9.163829,112.516979,7381,1017.19,Northern,Wetland,385,Continental,500,Rural,Extreme
7514,84.980953,-142.332120,515,9432.89,Northern,Desert,396,Arid,115,Rural,Medium
7515,27.220731,-128.845386,3429,3021.50,Northern,Mountain,480,Continental,207,Rural,High
7516,67.611733,49.847068,7295,7504.90,Northern,Mountain,568,Mediterranean,502,Rural,Low
7517,-87.687674,-111.334882,4472,9733.33,Southern,Coastal,604,Continental,239,Rural,Low
7518,-89.244465,11.017508,2738,9906.14,Southern,Wetland,214,Temperate,641,Urban,Extreme
7519,-36.787563,160.232656,6968,4083.42,Southern,Desert,706,Temperate,267,Rural,Medium
7520,33.889139,-28.843717,2674,3761.69,Northern,Desert,200,Polar,384,Rural,High
7521,54.763250,-175.269083,3146,6078.72,Northern,Plains,262,Tropical,808,Rural,Low
7522,63.767282,-70.700304,112,7078.17,Northern,Plains,413,Tropical,493,Rural,Low
7523,-89.895904,96.544800,5274,9978.45,Southern,Mountain,790,Temperate,874,Rural,High
7524,-61.862455,167.598944,7799,6866.73,Southern,Coastal,401,Tropical,309,Urban,Low
7525,40.459501,104.538707,1577,4491.00,Northern,Wetland,982,Mediterranean,337,Urban,High
7526,74.737880,-122.696588,529,8295.90,Northern,Forest,880,Continental,525,Rural,Medium
7527,-68.284905,121.932179,6418,7579.62,Southern,Wetland,542,Polar,744,Rural,Medium
7528,-50.220964,-141.198675,7282,5574.53,Southern,Plains,97,Temperate,851,Urban,Low
7529,-71.113239,-75.711703,3132,7893.57,Southern,Forest,237,Mediterranean,204,Rural,High
7530,10.540462,106.018835,3453,1169.99,Northern,Desert,60,Polar,390,Rural,Medium
7531,64.160297,-85.239022,4716,7121.79,Northern,Coastal,297,Tropical,521,Urban,Medium
7532,-89.446572,-21.144086,3892,9928.57,Southern,Plains,83,Mediterranean,277,Rural,High
7533,54.487190,-69.887804,2142,6048.08,Northern,Desert,4,Mediterranean,792,Rural,Extreme
7534,65.587936,-1.861433,7448,7280.26,Northern,Plains,942,Mediterranean,96,Rural,Medium
7535,87.877873,115.087894,5416,9754.44,Northern,Desert,72,Polar,52,Urban,High
7536,32.030162,-138.874862,4395,3555.35,Northern,Coastal,988,Temperate,763,Urban,High
7537,50.072134,176.746439,8766,5558.01,Northern,Desert,762,Arid,820,Urban,High
7538,-6.230189,48.673016,4563,691.55,Southern,Forest,972,Mediterranean,613,Urban,Medium
7539,-50.101911,-179.038082,1494,5561.31,Southern,Mountain,264,Temperate,847,Urban,High
7540,42.352378,-67.432390,3064,4701.11,Northern,Forest,545,Continental,768,Urban,Medium
7541,-21.906359,76.369300,46,2431.61,Southern,Forest,43,Temperate,246,Rural,Low
7542,-71.075721,41.152882,6054,7889.41,Southern,Plains,244,Continental,580,Rural,Low
7543,-75.102726,-168.199989,1215,8336.40,Southern,Wetland,83,Continental,367,Urban,Low
7544,-61.366260,-103.423528,3925,6811.65,Southern,Wetland,421,Arid,132,Urban,Low
7545,-45.254490,44.376856,4639,5023.25,Southern,Desert,134,Continental,0,Urban,Extreme
7546,-27.803265,-151.419250,4045,3086.16,Southern,Plains,373,Polar,776,Urban,High
7547,29.492388,-138.244355,1191,3273.66,Northern,Forest,607,Tropical,384,Rural,High
7548,-34.441464,-17.523770,6482,3823.00,Southern,Mountain,80,Temperate,860,Rural,Low
7549,-51.446856,42.544836,2206,5710.60,Southern,Mountain,875,Mediterranean,647,Rural,Medium
