ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
914,36.420372,-123.154227,8016,4042.66,Northern,Plains,162,Continental,855,Rural,Low
915,-45.372900,-98.571986,6642,5036.39,Southern,Forest,910,Polar,467,Rural,Extreme
916,-55.950680,-162.484709,2131,6210.53,Southern,Coastal,82,Arid,782,Rural,Extreme
917,18.584335,144.907674,3657,2062.86,Northern,Wetland,556,Polar,126,Rural,Medium
918,-40.423440,54.677310,4306,4487.00,Southern,Desert,700,Arid,457,Rural,High
919,-47.355562,-171.019040,6162,5256.47,Southern,Wetland,562,Continental,454,Rural,Extreme
920,69.669985,-37.900411,1443,7733.37,Northern,Plains,558,Mediterranean,392,Rural,High
921,-70.120742,116.964198,297,7783.40,Southern,Forest,955,Tropical,735,Urban,High
922,88.570247,-78.104292,7893,9831.30,Northern,Coastal,533,Tropical,488,Rural,Extreme
923,-81.332371,147.361128,8572,9027.89,Southern,Forest,664,Temperate,196,Urban,Low
924,-13.262730,169.039066,8309,1472.16,Southern,Coastal,383,Temperate,40,Rural,High
925,-75.526553,127.159982,4015,8383.45,Southern,Plains,669,Continental,648,Rural,High
926,71.772262,-104.653084,2925,7966.72,Northern,Forest,693,Mediterranean,536,Rural,Low
927,52.434648,125.469109,4473,5820.25,Northern,Mountain,404,Continental,162,Rural,High
928,-46.100227,-72.253051,3295,5117.13,Southern,Forest,794,Continental,249,Rural,Medium
929,49.708643,77.735227,1581,5517.66,Northern,Forest,484,Polar,762,Rural,Medium
930,-81.900192,123.088058,5253,9090.92,Southern,Mountain,311,Polar,923,Rural,High
931,-56.260216,176.249475,5453,6244.88,Southern,Wetland,714,Arid,374,Urban,Extreme
932,-70.909880,125.950017,1085,7871.00,Southern,Plains,168,Mediterranean,837,Rural,Low
933,11.221926,-167.977409,6219,1245.63,Northern,Desert,623,Continental,604,Rural,Medium
934,12.298986,-23.019940,7766,1365.19,Northern,Wetland,782,Tropical,69,Rural,Low
935,-73.119589,-141.587805,4350,8116.27,Southern,Forest,670,Continental,751,Rural,High
936,50.769147,-16.909026,8529,5635.38,Northern,Coastal,264,Tropical,992,Urban,Medium
937,38.046623,143.685123,1316,4223.18,Northern,Plains,24,Mediterranean,640,Rural,Medium
938,68.122183,-62.544661,4489,7561.56,Northern,Mountain,411,Mediterranean,371,Urban,Medium
939,59.517777,168.384849,1294,6606.47,Northern,Desert,2,Temperate,315,Urban,Extreme
940,17.492030,-1.118067,2901,1941.62,Northern,Desert,430,Tropical,527,Rural,Low
941,-50.268211,-153.772156,2370,5579.77,Southern,Wetland,724,Temperate,889,Urban,Extreme
942,-84.397866,-146.094175,7976,9368.16,Southern,Desert,315,Polar,139,Rural,High
943,-65.272434,-176.725142,3980,7245.24,Southern,Mountain,648,Tropical,971,Rural,Low
944,-77.122070,0.445270,5039,8560.55,Southern,Coastal,789,Mediterranean,23,Urban,Low
945,87.333500,-4.734005,1377,9694.02,Northern,Desert,487,Mediterranean,621,Rural,Extreme
946,-11.513824,153.503742,2779,1278.03,Southern,Forest,274,Arid,922,Rural,Medium
947,15.609245,165.300037,3026,1732.63,Northern,Coastal,715,Polar,410,Rural,High
948,23.086146,-1.196291,4370,2562.56,Northern,Coastal,651,Temperate,98,Rural,Low
949,-32.634600,100.453859,1806,3622.44,Southern,Plains,794,Polar,432,Urban,Low
950,14.386712,171.978798,4748,1596.92,Northern,Desert,407,Polar,131,Rural,Low
951,-21.229964,-62.619959,1597,2356.53,Southern,Wetland,658,Arid,130,Rural,High
952,25.810589,-75.984091,76,2864.98,Northern,Coastal,818,Continental,930,Rural,Low
953,33.406326,147.281913,2061,3708.10,Northern,Mountain,151,Polar,842,Rural,High
954,3.291250,174.264707,7733,365.33,Northern,Wetland,684,Temperate,759,Urban,Low
955,29.863294,27.193227,2284,3314.83,Northern,Mountain,114,Temperate,868,Rural,Low
956,-61.198470,-111.324886,5169,6793.03,Southern,Plains,740,Polar,275,Rural,Medium
957,-81.998301,51.631406,1783,9101.81,Southern,Desert,956,Polar,695,Rural,Extreme
958,56.240840,-163.371116,3808,6242.73,Northern,Coastal,219,Temperate,813,Urban,Low
959,42.195171,-64.306198,6703,4683.66,Northern,Coastal,808,Continental,399,Rural,High
960,-71.758295,-171.759495,4091,7965.17,Southern,Wetland,490,Tropical,746,Rural,High
961,30.501990,54.055323,6379,3385.72,Northern,Wetland,703,Arid,276,Rural,Extreme
962,13.113045,-18.231724,1569,1455.55,Northern,Plains,496,Temperate,222,Urban,Medium
963,-80.693750,-67.132599,1597,8957.01,Southern,Forest,259,Tropical,48,Rural,Low
964,-56.965906,-161.120372,8695,6323.22,Southern,Wetland,715,Arid,386,Urban,High
965,-20.715940,-157.258650,2480,2299.47,Southern,Wetland,343,Polar,919,Rural,High
966,25.448750,52.424170,2695,2824.81,Northern,Mountain,563,Mediterranean,465,Urban,High
967,66.307525,104.070419,3463,7360.14,Northern,Mountain,840,Mediterranean,833,Rural,Extreme
968,-23.972900,-147.734614,5394,2660.99,Southern,Forest,55,Mediterranean,151,Urban,Low
969,-45.650514,-102.101437,3691,5067.21,Southern,Coastal,996,Continental,93,Rural,Extreme
970,-42.332229,146.285635,1911,4698.88,Southern,Forest,545,Continental,327,Rural,Low
971,12.070675,170.859732,5469,1339.84,Northern,Plains,492,Arid,954,Rural,Low
972,-75.851725,-159.300117,8527,8419.54,Southern,Desert,867,Polar,784,Urban,Extreme
973,86.367791,48.095258,8171,9586.82,Northern,Coastal,568,Tropical,906,Rural,Extreme
974,53.680427,-143.383854,5544,5958.53,Northern,Mountain,295,Tropical,479,Rural,Medium
975,-37.069681,-48.857811,4351,4114.73,Southern,Mountain,214,Mediterranean,826,Urban,Medium
976,-28.080673,-20.342539,2503,3116.95,Southern,Wetland,623,Tropical,686,Rural,Extreme
977,34.971882,128.123658,2836,3881.88,Northern,Forest,56,Mediterranean,8,Rural,Extreme
978,27.113837,-114.218962,4736,3009.64,Northern,Wetland,626,Polar,54,Rural,Medium
979,31.385011,-48.125287,8023,3483.74,Northern,Coastal,678,Tropical,456,Rural,High
980,48.093656,146.993622,6039,5338.40,Northern,Coastal,725,Temperate,516,Rural,Low
981,-50.208138,-161.232042,7237,5573.10,Southern,Forest,421,Mediterranean,870,Rural,Low
982,77.273748,162.461705,957,8577.39,Northern,Mountain,135,Temperate,250,Rural,Medium
983,-83.041465,-36.630601,8683,9217.60,Southern,Coastal,593,Continental,273,Rural,Low
984,-16.557319,147.421832,7916,1837.86,Southern,Wetland,958,Polar,211,Urban,High
985,-3.875851,-68.303774,8408,430.22,Southern,Mountain,777,Polar,706,Rural,High
986,-81.694918,179.787242,4946,9068.14,Southern,Desert,261,Tropical,473,Urban,Medium
987,85.392596,99.249260,6088,9478.58,Northern,Plains,448,Temperate,425,Rural,Extreme
988,-54.766189,-14.755085,3296,6079.05,Southern,Forest,924,Polar,189,Rural,Medium
989,27.231727,-9.447618,5309,3022.72,Northern,Wetland,688,Temperate,115,Rural,High
990,57.247875,115.598173,1859,6354.51,Northern,Coastal,208,Mediterranean,540,Rural,Extreme
991,-25.063228,-117.550425,1572,2782.02,Southern,Wetland,476,Temperate,866,Rural,High
992,-85.462307,-50.629127,6557,9486.32,Southern,Mountain,938,Continental,459,Rural,Medium
993,3.348053,-146.067960,4506,371.63,Northern,Wetland,655,Arid,953,Rural,Extreme
994,-21.784195,107.796362,8403,2418.05,Southern,Mountain,759,Polar,955,Rural,High
995,70.255688,-154.442868,5795,7798.38,Northern,Forest,468,Mediterranean,942,Urban,Low
996,44.507740,133.726933,6682,4940.36,Northern,Forest,946,Arid,57,Rural,Medium
997,-45.976680,-12.165291,891,5103.41,Southern,Coastal,390,Arid,557,Urban,Extreme
998,-26.006220,80.351086,3503,2886.69,Southern,Forest,284,Arid,542,Rural,High
999,2.820549,142.588542,2680,313.08,Northern,Coastal,400,Continental,918,Urban,Medium
1000,-11.579872,42.908936,6029,1285.37,Southern,Plains,206,Arid,401,Rural,High
